"date","hospital_name","healthcare_region","hospital_beds_total_r7mean","hospital_beds_occupied_r7mean","oxygen_beds_total_r7mean","oxygen_beds_occupied_r7mean","mv_beds_total_r7mean","mv_beds_occupied_r7mean","icu_beds_total_r7mean","icu_beds_occupied_r7mean","icu_ecmo_systems_total_r7mean","icu_ecmo_systems_in_use_r7mean","cv19_hospital_beds_assigned_r7mean","cv19_hospital_beds_occupied_r7mean","cv19_oxygen_beds_assigned_r7mean","cv19_oxygen_beds_occupied_r7mean","cv19_mv_beds_assigned_r7mean","cv19_mv_beds_occupied_r7mean","cv19_icu_beds_assigned_r7mean","cv19_icu_beds_occupied_r7mean","cv19_icu_mv_beds_assigned_r7mean","cv19_icu_mv_beds_occupied_r7mean","cv19_icu_highflow_systems_total_r7mean","cv19_icu_highflow_systems_in_use_r7mean","cv19_icu_ecmo_assigned_r7mean","cv19_icu_ecmo_in_use_r7mean","cv19_admissions_r7mean","cv19_admissions_oxygen_r7mean","cv19_admissions_mv_r7mean","cv19_discharges_r7mean","remdesivir_vials_used_r7mean","remdesivir_patients_total_r7mean","remdesivir_patients_new_r7mean","geometry"
"2021-12-27","Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos","Kauno regionas",1582,911,1179,98,105,22,106,58,4,0,40,18,40,18,0,0,20,9,20,4,7,5,2,0,3,1,0,3,3,3,0,NA
"2021-12-27","Marijampolės ligoninė","Kauno regionas",200,109,137,55,14,8,9,6,0,0,70,46,70,46,0,0,4,4,4,2,10,2,0,0,3,3,0,4,13,11,2,NA
"2021-12-27","Šakių ligoninė","Kauno regionas",55,41,18,6,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Jonavos ligoninė","Kauno regionas",102,78,30,25,7,1,8,4,0,0,33,22,30,22,3,1,4,2,3,1,3,1,0,0,1,1,0,3,6,5,1,NA
"2021-12-27","VšĮ Jurbarko ligoninė","Kauno regionas",75,53,40,33,6,4,6,4,0,0,40,32,40,32,0,0,4,4,4,3,3,1,0,0,2,2,0,1,4,3,0,NA
"2021-12-27","VšĮ Kaišiadorių ligoninė","Kauno regionas",49,26,29,12,4,0,4,1,0,0,15,12,10,9,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,3,0,NA
"2021-12-27","VšĮ Kėdainių ligoninė","Kauno regionas",249,127,78,28,6,1,6,4,0,0,60,23,60,23,0,0,3,2,3,0,3,2,0,0,2,2,0,2,8,6,1,NA
"2021-12-27","VšĮ Lietuvos sveikatos mokslų universiteto Kauno ligoninė","Kauno regionas",818,471,364,166,31,9,34,19,0,0,205,164,155,130,0,0,16,11,14,6,7,5,0,0,16,9,1,12,31,31,6,NA
"2021-12-27","VšĮ Prienų ligoninė","Kauno regionas",61,36,57,34,4,0,4,2,0,0,30,25,28,24,0,0,2,1,2,0,2,1,0,0,2,2,0,2,4,4,1,NA
"2021-12-27","VšĮ Raseinių ligoninė","Kauno regionas",79,45,45,6,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-12-27","Klaipėdos rajono savivaldybės Gargždų ligoninė","Klaipėdos regionas",43,19,27,17,2,0,0,0,0,0,30,18,20,16,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,NA
"2021-12-27","Kretingos rajono savivaldybės VšĮ Kretingos ligoninė","Klaipėdos regionas",90,39,49,13,4,2,4,2,0,0,48,18,40,13,0,0,4,2,4,2,0,0,0,0,1,1,0,2,2,2,0,NA
"2021-12-27","VšĮ Klaipėdos Jūrininkų ligoninė","Klaipėdos regionas",332,155,305,145,25,7,27,11,0,0,15,2,15,2,0,0,6,2,6,0,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-12-27","VšĮ Klaipėdos universitetinė ligoninė","Klaipėdos regionas",775,376,412,76,40,18,40,26,0,0,100,55,100,55,0,0,20,13,20,10,0,0,0,0,8,8,1,8,2,1,0,NA
"2021-12-27","VšĮ Klaipėdos vaikų ligoninė","Klaipėdos regionas",152,64,58,1,6,0,6,1,0,0,20,3,20,3,2,0,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Respublikinė Klaipėdos ligoninė","Klaipėdos regionas",385,278,90,60,14,7,17,6,0,0,80,52,80,52,8,2,10,3,10,3,1,0,0,0,2,2,0,4,1,1,1,NA
"2021-12-27","VšĮ Šilalės rajono ligoninė","Klaipėdos regionas",34,26,34,26,2,0,3,0,0,0,20,8,20,8,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,NA
"2021-12-27","VšĮ Šilutės ligoninė","Klaipėdos regionas",90,57,90,57,8,1,8,1,0,0,20,6,20,6,2,0,2,1,2,1,3,0,0,0,1,1,0,1,0,0,0,NA
"2021-12-27","VšĮ Tauragės ligoninė","Klaipėdos regionas",197,82,80,36,12,2,12,4,0,0,41,36,41,36,4,1,4,3,4,1,6,1,0,0,2,2,0,2,1,1,1,NA
"2021-12-27","VšĮ Anykščių rajono savivaldybės ligoninė","Panevėžio regionas",93,41,16,5,3,0,6,1,0,0,15,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA
"2021-12-27","VšĮ Biržų ligoninė","Panevėžio regionas",77,34,33,14,6,0,4,0,0,0,20,5,16,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Ignalinos rajono ligoninė","Panevėžio regionas",36,15,18,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Kupiškio ligoninė","Panevėžio regionas",41,6,8,2,2,0,3,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Molėtų ligoninė","Panevėžio regionas",46,19,46,19,3,0,0,0,0,0,46,19,46,19,3,0,0,0,0,0,3,0,0,0,3,3,0,0,1,1,0,NA
"2021-12-27","VšĮ Pasvalio ligoninė","Panevėžio regionas",67,55,48,22,3,0,3,1,0,0,20,16,20,16,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,NA
"2021-12-27","VšĮ Respublikinė Panevėžio ligoninė","Panevėžio regionas",639,350,333,173,33,17,33,17,0,0,107,66,90,66,0,0,12,4,12,2,5,2,0,0,7,4,0,8,1,1,0,NA
"2021-12-27","VšĮ Rokiškio rajono ligoninė","Panevėžio regionas",85,49,50,13,5,0,4,3,1,0,45,19,35,19,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-12-27","VšĮ Utenos ligoninė","Panevėžio regionas",195,83,183,83,12,0,6,3,0,0,25,9,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,NA
"2021-12-27","VšĮ Visagino ligoninė","Panevėžio regionas",118,51,46,20,7,0,5,2,0,0,29,15,15,12,1,0,2,1,2,0,0,0,0,0,2,2,0,1,0,0,0,NA
"2021-12-27","Zarasų rajono savivaldybės VšĮ Zarasų ligoninė","Panevėžio regionas",20,7,12,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Joniškio ligoninė","Šiaulių regionas",38,22,28,9,5,0,0,0,0,0,18,5,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-12-27","VšĮ Kelmės ligoninė","Šiaulių regionas",82,19,30,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Mažeikių ligoninė","Šiaulių regionas",150,58,52,14,6,1,6,2,0,0,30,13,30,13,2,0,3,1,3,1,3,0,0,0,1,1,0,2,0,0,0,NA
"2021-12-27","VšĮ N.Akmenės ligoninė","Šiaulių regionas",28,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Pakruojo ligoninė","Šiaulių regionas",31,14,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Plungės rajono savivaldybės ligoninė","Šiaulių regionas",115,42,43,11,3,1,3,1,0,0,30,6,26,6,0,0,2,0,2,0,4,0,0,0,1,1,0,1,0,0,0,NA
"2021-12-27","VšĮ Radviliškio ligoninė","Šiaulių regionas",69,44,39,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Regioninė Telšių ligoninė","Šiaulių regionas",108,75,84,54,4,1,4,4,0,0,23,14,23,14,0,0,4,1,4,0,3,0,0,0,1,1,0,1,2,2,1,NA
"2021-12-27","VšĮ Respublikinė Šiaulių ligoninė","Šiaulių regionas",701,308,591,245,42,7,42,18,0,0,84,47,84,47,0,0,20,5,20,2,2,2,0,0,6,5,0,5,9,7,2,NA
"2021-12-27","Lietuvos Respublikos vidaus reikalų ministerijos Medicinos centras","Vilniaus regionas",47,21,27,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","Nacionalinis vėžio institutas","Vilniaus regionas",307,132,137,47,12,0,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","Švenčionių rajono ligoninė","Vilniaus regionas",46,25,37,19,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Alytaus apskrities S.Kudirkos ligoninė","Vilniaus regionas",216,125,216,60,18,5,11,7,0,0,70,40,70,40,0,0,7,5,7,4,6,4,0,0,3,3,0,4,7,6,1,NA
"2021-12-27","VšĮ Druskininkų ligoninė","Vilniaus regionas",44,20,39,17,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Elektrėnų ligoninė","Vilniaus regionas",88,33,40,16,3,1,6,1,0,0,40,16,40,16,2,0,6,1,3,1,3,0,0,0,0,0,0,2,0,0,0,NA
"2021-12-27","VšĮ Lazdijų ligoninė","Vilniaus regionas",62,24,5,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Mykolo Marcinkevičiaus ligoninė","Vilniaus regionas",130,71,35,9,8,1,8,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Respublikinė Vilniaus psichiatrinė ligoninė","Vilniaus regionas",401,244,12,1,3,0,6,3,0,0,18,10,6,2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Respublikinė Vilniaus universitetinė ligoninė","Vilniaus regionas",618,371,305,229,38,10,38,20,0,0,30,15,22,13,0,0,12,9,12,5,5,2,0,0,1,1,0,1,2,1,1,NA
"2021-12-27","VšĮ Trakų ligoninė","Vilniaus regionas",76,41,76,24,5,0,5,0,0,0,27,21,27,21,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,NA
"2021-12-27","VšĮ Ukmergės ligoninė","Vilniaus regionas",89,48,89,48,7,0,6,1,0,0,25,20,25,20,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,NA
"2021-12-27","VšĮ Varėnos ligoninė","Vilniaus regionas",101,72,16,5,3,0,3,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Vilniaus gimdymo namai","Vilniaus regionas",108,26,28,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-27","VšĮ Vilniaus miesto klinikinė ligoninė","Vilniaus regionas",510,255,430,98,38,5,23,10,0,0,180,95,180,95,6,0,6,5,6,2,24,8,0,0,7,5,0,11,20,17,3,NA
"2021-12-27","VšĮ Vilniaus universiteto ligoninės Santaros klinikos","Vilniaus regionas",964,598,545,293,103,37,103,65,7,4,110,55,110,55,0,0,37,23,37,15,37,6,6,4,14,3,0,15,12,10,1,NA
"2021-12-27","VšĮ Vilniaus universiteto ligoninės Žalgirio klinika","Vilniaus regionas",58,31,6,3,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos","Kauno regionas",1582,881,1179,96,105,23,106,57,4,0,40,19,40,19,0,0,20,8,20,3,7,4,2,0,3,1,0,3,3,3,0,NA
"2021-12-28","Marijampolės ligoninė","Kauno regionas",200,109,137,52,14,8,9,6,0,0,70,44,70,44,0,0,4,4,4,2,10,2,0,0,4,4,0,5,13,11,2,NA
"2021-12-28","Šakių ligoninė","Kauno regionas",55,39,18,6,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Jonavos ligoninė","Kauno regionas",102,77,30,23,7,1,8,5,0,0,33,21,30,21,3,1,4,2,3,1,3,1,0,0,2,1,0,3,6,6,1,NA
"2021-12-28","VšĮ Jurbarko ligoninė","Kauno regionas",75,51,40,33,6,5,6,5,0,0,40,32,40,32,0,0,4,4,4,3,3,1,0,0,2,2,0,1,3,3,1,NA
"2021-12-28","VšĮ Kaišiadorių ligoninė","Kauno regionas",49,24,29,12,4,0,4,1,0,0,15,12,10,8,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,2,0,NA
"2021-12-28","VšĮ Kėdainių ligoninė","Kauno regionas",249,127,78,28,6,1,6,4,0,0,60,22,60,22,0,0,3,2,3,0,3,2,0,0,2,2,0,2,8,6,1,NA
"2021-12-28","VšĮ Lietuvos sveikatos mokslų universiteto Kauno ligoninė","Kauno regionas",818,464,364,164,31,9,34,18,0,0,205,161,155,126,0,0,16,11,14,6,7,4,0,0,15,9,0,12,29,29,5,NA
"2021-12-28","VšĮ Prienų ligoninė","Kauno regionas",61,35,57,34,4,0,4,3,0,0,30,25,28,24,0,0,2,1,2,0,2,1,0,0,1,1,0,2,4,3,0,NA
"2021-12-28","VšĮ Raseinių ligoninė","Kauno regionas",79,44,45,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","Klaipėdos rajono savivaldybės Gargždų ligoninė","Klaipėdos regionas",43,16,27,15,2,0,0,0,0,0,30,16,20,15,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,NA
"2021-12-28","Kretingos rajono savivaldybės VšĮ Kretingos ligoninė","Klaipėdos regionas",90,37,49,12,4,2,4,2,0,0,48,17,40,12,0,0,4,2,4,2,0,0,0,0,1,0,0,2,2,2,0,NA
"2021-12-28","VšĮ Klaipėdos Jūrininkų ligoninė","Klaipėdos regionas",332,150,305,138,25,6,27,12,0,0,15,3,15,3,0,0,6,2,6,0,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-12-28","VšĮ Klaipėdos universitetinė ligoninė","Klaipėdos regionas",775,368,412,78,40,18,40,26,0,0,100,55,100,55,0,0,20,13,20,9,0,0,0,0,8,8,1,6,2,2,0,NA
"2021-12-28","VšĮ Klaipėdos vaikų ligoninė","Klaipėdos regionas",152,62,58,1,6,0,6,1,0,0,20,3,20,3,2,0,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Respublikinė Klaipėdos ligoninė","Klaipėdos regionas",385,275,90,60,14,8,17,6,0,0,80,51,80,51,8,2,10,4,10,4,1,0,0,0,2,2,0,4,1,1,0,NA
"2021-12-28","VšĮ Šilalės rajono ligoninė","Klaipėdos regionas",34,25,34,25,2,0,3,0,0,0,20,8,20,8,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,NA
"2021-12-28","VšĮ Šilutės ligoninė","Klaipėdos regionas",90,54,90,54,8,1,8,1,0,0,20,6,20,6,2,0,2,1,2,1,3,0,0,0,1,1,0,1,0,0,0,NA
"2021-12-28","VšĮ Tauragės ligoninė","Klaipėdos regionas",197,81,80,35,12,1,12,4,0,0,40,35,40,35,4,1,4,3,4,1,6,1,0,0,2,2,0,1,1,1,0,NA
"2021-12-28","VšĮ Anykščių rajono savivaldybės ligoninė","Panevėžio regionas",93,41,16,5,3,0,6,1,0,0,15,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA
"2021-12-28","VšĮ Biržų ligoninė","Panevėžio regionas",77,34,33,15,6,0,4,1,0,0,20,6,15,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Ignalinos rajono ligoninė","Panevėžio regionas",36,14,18,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Kupiškio ligoninė","Panevėžio regionas",41,7,8,2,2,0,3,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Molėtų ligoninė","Panevėžio regionas",46,20,46,20,3,0,0,0,0,0,46,20,46,20,3,0,0,0,0,0,3,0,0,0,3,2,0,1,1,1,0,NA
"2021-12-28","VšĮ Pasvalio ligoninė","Panevėžio regionas",67,55,48,22,3,0,3,1,0,0,20,16,20,16,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,NA
"2021-12-28","VšĮ Respublikinė Panevėžio ligoninė","Panevėžio regionas",639,342,333,169,33,15,33,15,0,0,107,65,90,65,0,0,12,4,12,2,5,2,0,0,6,3,0,7,1,1,0,NA
"2021-12-28","VšĮ Rokiškio rajono ligoninė","Panevėžio regionas",85,49,50,13,5,0,4,3,1,0,45,19,35,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,NA
"2021-12-28","VšĮ Utenos ligoninė","Panevėžio regionas",195,83,183,83,12,0,6,3,0,0,25,9,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,NA
"2021-12-28","VšĮ Visagino ligoninė","Panevėžio regionas",118,50,46,20,7,0,5,2,0,0,29,15,15,12,1,0,2,1,2,0,0,0,0,0,2,2,0,1,0,0,0,NA
"2021-12-28","Zarasų rajono savivaldybės VšĮ Zarasų ligoninė","Panevėžio regionas",20,7,12,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Joniškio ligoninė","Šiaulių regionas",38,21,28,8,5,0,0,0,0,0,18,4,13,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA
"2021-12-28","VšĮ Kelmės ligoninė","Šiaulių regionas",82,19,30,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Mažeikių ligoninė","Šiaulių regionas",150,55,52,13,6,1,6,3,0,0,30,12,30,12,2,0,3,1,3,1,3,0,0,0,1,1,0,1,0,0,0,NA
"2021-12-28","VšĮ N.Akmenės ligoninė","Šiaulių regionas",28,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Pakruojo ligoninė","Šiaulių regionas",31,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Plungės rajono savivaldybės ligoninė","Šiaulių regionas",115,41,43,10,3,1,3,1,0,0,30,6,26,6,0,0,2,0,2,0,4,0,0,0,1,0,0,1,0,0,0,NA
"2021-12-28","VšĮ Radviliškio ligoninė","Šiaulių regionas",69,42,39,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Regioninė Telšių ligoninė","Šiaulių regionas",108,75,84,54,4,1,4,4,0,0,23,14,23,14,0,0,4,2,4,0,3,0,0,0,1,1,0,1,3,2,1,NA
"2021-12-28","VšĮ Respublikinė Šiaulių ligoninė","Šiaulių regionas",701,308,591,242,42,6,42,19,0,0,84,47,84,47,0,0,20,4,20,2,2,2,0,0,6,5,0,4,9,8,1,NA
"2021-12-28","Lietuvos Respublikos vidaus reikalų ministerijos Medicinos centras","Vilniaus regionas",47,19,27,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","Nacionalinis vėžio institutas","Vilniaus regionas",307,124,137,42,12,0,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","Švenčionių rajono ligoninė","Vilniaus regionas",46,24,37,18,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Alytaus apskrities S.Kudirkos ligoninė","Vilniaus regionas",216,124,216,59,18,6,11,7,0,0,70,40,70,40,0,0,7,6,7,4,6,3,0,0,4,4,0,4,9,7,2,NA
"2021-12-28","VšĮ Druskininkų ligoninė","Vilniaus regionas",44,20,39,17,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Elektrėnų ligoninė","Vilniaus regionas",88,32,40,18,3,1,6,1,0,0,40,15,40,15,3,0,6,1,3,1,3,0,0,0,0,0,0,2,0,0,0,NA
"2021-12-28","VšĮ Lazdijų ligoninė","Vilniaus regionas",62,25,5,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Mykolo Marcinkevičiaus ligoninė","Vilniaus regionas",130,69,35,9,8,1,8,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Respublikinė Vilniaus psichiatrinė ligoninė","Vilniaus regionas",401,247,12,0,3,0,6,3,0,0,18,11,6,2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Respublikinė Vilniaus universitetinė ligoninė","Vilniaus regionas",618,364,305,227,38,10,38,20,0,0,30,13,22,12,0,0,12,8,12,4,5,2,0,0,1,0,0,1,2,1,1,NA
"2021-12-28","VšĮ Trakų ligoninė","Vilniaus regionas",76,40,76,22,5,0,5,0,0,0,27,19,27,19,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,NA
"2021-12-28","VšĮ Ukmergės ligoninė","Vilniaus regionas",89,44,89,44,7,0,6,1,0,0,25,19,25,19,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,NA
"2021-12-28","VšĮ Varėnos ligoninė","Vilniaus regionas",101,72,16,5,3,0,3,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Vilniaus gimdymo namai","Vilniaus regionas",108,26,28,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-28","VšĮ Vilniaus miesto klinikinė ligoninė","Vilniaus regionas",510,254,430,96,38,5,23,10,0,0,180,92,180,92,6,0,6,5,6,2,24,9,0,0,8,6,0,10,19,16,3,NA
"2021-12-28","VšĮ Vilniaus universiteto ligoninės Santaros klinikos","Vilniaus regionas",964,585,545,288,103,36,103,65,7,3,110,51,110,51,0,0,37,23,37,15,37,6,6,3,13,3,0,15,11,9,1,NA
"2021-12-28","VšĮ Vilniaus universiteto ligoninės Žalgirio klinika","Vilniaus regionas",58,29,6,3,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-29","Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos","Kauno regionas",1582,871,1179,96,105,25,106,56,4,0,40,19,40,19,0,0,20,8,20,3,7,4,2,0,3,1,0,2,3,2,0,NA
"2021-12-29","Marijampolės ligoninė","Kauno regionas",200,107,137,51,14,7,9,6,0,0,70,43,70,43,0,0,4,3,4,2,10,2,0,0,3,3,0,5,12,11,1,NA
"2021-12-29","Šakių ligoninė","Kauno regionas",55,38,18,5,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-29","VšĮ Jonavos ligoninė","Kauno regionas",102,77,30,22,7,1,8,5,0,0,33,20,30,20,3,1,4,3,3,1,3,2,0,0,1,1,0,2,6,5,0,NA
"2021-12-29","VšĮ Jurbarko ligoninė","Kauno regionas",75,50,40,34,6,5,6,5,0,0,40,33,40,33,0,0,4,4,4,2,3,1,0,0,2,2,0,1,3,2,1,NA
"2021-12-29","VšĮ Kaišiadorių ligoninė","Kauno regionas",49,23,29,12,4,0,4,1,0,0,15,11,10,7,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,2,1,NA
"2021-12-29","VšĮ Kėdainių ligoninė","Kauno regionas",249,128,78,27,6,1,6,4,0,0,60,21,60,21,0,0,3,2,3,0,3,2,0,0,2,2,0,2,7,6,1,NA
"2021-12-29","VšĮ Lietuvos sveikatos mokslų universiteto Kauno ligoninė","Kauno regionas",818,456,364,163,31,8,34,17,0,0,205,158,155,124,0,0,16,10,14,6,7,4,0,0,16,9,1,12,29,28,6,NA
"2021-12-29","VšĮ Prienų ligoninė","Kauno regionas",61,34,57,33,4,0,4,2,0,0,30,24,28,23,0,0,2,1,2,0,2,1,0,0,1,1,0,2,3,3,0,NA
"2021-12-29","VšĮ Raseinių ligoninė","Kauno regionas",79,44,45,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-12-29","Klaipėdos rajono savivaldybės Gargždų ligoninė","Klaipėdos regionas",43,14,27,14,2,0,0,0,0,0,30,13,20,13,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,NA
"2021-12-29","Kretingos rajono savivaldybės VšĮ Kretingos ligoninė","Klaipėdos regionas",90,35,49,12,4,1,4,2,0,0,48,17,40,11,0,0,4,2,4,1,0,0,0,0,1,1,0,1,2,2,1,NA
"2021-12-29","VšĮ Klaipėdos Jūrininkų ligoninė","Klaipėdos regionas",332,147,305,135,25,6,27,12,0,0,15,3,15,3,0,0,6,2,6,1,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-12-29","VšĮ Klaipėdos universitetinė ligoninė","Klaipėdos regionas",775,364,412,82,40,17,40,24,0,0,100,53,100,53,0,0,20,13,20,9,0,0,0,0,7,7,1,4,2,2,0,NA
"2021-12-29","VšĮ Klaipėdos vaikų ligoninė","Klaipėdos regionas",152,62,58,1,6,0,6,2,0,0,20,4,20,4,2,0,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,NA
"2021-12-29","VšĮ Respublikinė Klaipėdos ligoninė","Klaipėdos regionas",385,275,90,58,14,8,17,7,0,0,80,49,80,49,8,2,10,4,10,4,1,0,0,0,2,2,0,3,1,1,0,NA
"2021-12-29","VšĮ Šilalės rajono ligoninė","Klaipėdos regionas",34,25,34,25,2,0,3,0,0,0,20,8,20,8,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,NA
